county,Date,mean_NO2_ppb,aqi,boxcox_mean_NO2_ppb,boxcox_aqi,sqrt_mean_NO2_ppb,mean_Ozone_ppm,mean_PM10_µg_m3_25C,boxcox_mean_PM10_µg_m3_25C,mean_PM2_5_µg_m3_LC,boxcox_mean_PM2_5_µg_m3_LC,mean_SO2_ppb,sqrt_mean_SO2_ppb,mean_CO_ppm,boxcox_mean_CO_ppm,parks_percent_change_from_baseline,Death,Infected,I_diff,D_diff
Santa Barbara,2020-02-29,1.742153166666667,4.666666666666667,0.36787591856052193,1.7346010553881064,1.3199064992137386,0.03353628125,23.393939272727277,7.87804419360984,8.585000050000001,2.7892087823572633,0.031482937499999995,0.17743431883375888,0.12365816666666667,0.0957323922872816,7.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-01,0.44466400000000006,2.0,0.240543265931011,1.0986122886681098,0.6668313130020216,0.03156860714285715,17.194444444444443,6.530989261379817,5.943888933333333,2.3188176213562484,0.008113312499999999,0.0900739279703067,0.0978622,0.0796443942017785,-5.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-02,1.3037547999999999,3.8,0.3503442714140491,1.5686159179138452,1.1418208265748178,0.031175281250000002,11.470209444444444,5.062636744005583,2.646280266666667,1.4567446960213177,0.028851937500000004,0.16985858088421676,0.04327649999999999,0.039374835168977496,11.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-03,1.6637946000000003,4.6,0.3654611275267485,1.7227665977411035,1.2898816224754892,0.02805278125,17.740740777777777,6.658115448012408,5.338888933333333,2.1906650387649096,0.0557356875,0.23608406871282103,0.046859750000000006,0.042313375574315484,22.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-04,1.1140314,3.6,0.33844243856512735,1.5260563034950492,1.055476859054712,0.029737862068965518,25.883051444444444,8.369773660875042,8.841183533333332,2.8289221549226222,0.0425,0.20615528128088303,0.09051924999999998,0.0747469205305543,14.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-05,0.9594072,2.6,0.32556996170974684,1.2809338454620642,0.9794933384153258,0.030897249999999998,22.696548777777778,7.735820207415044,8.845201999999999,2.8295383083415393,0.01625,0.12747548783981963,0.051532499999999995,0.04607804094228525,14.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-06,0.6826085,1.5,0.29108133864758484,0.9162907318741551,0.8262012466705675,0.02850659375,13.462963,5.606040494238774,3.9494444666666673,1.8532407893636966,0.008113312499999999,0.0900739279703067,0.06512675,0.05661304869641616,16.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-07,0.307765,2.25,0.19548003196981298,1.1786549963416462,0.5547657163163564,0.027494718749999997,3.361111222222222,2.1766547485863477,0.8305555333333333,0.6387470591193601,0.0054347499999999995,0.07372075691418259,0.09673925,0.07890496705502277,0.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-08,0.6251646666666666,1.3333333333333333,0.28119996670908226,0.8472978603872034,0.7906735525276324,0.02774971875,2.967592444444444,1.983763268290145,0.7044444666666666,0.5596689953304822,0.050388249999999996,0.22447327235107523,0.07549825,0.06425291814866724,9.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-09,1.6046675000000001,4.5,0.3634675108873012,1.7047480922384253,1.2667547118522986,0.027376875,5.863124111111111,3.2395129968771377,0.6666666666666666,0.5350471324308627,0.027911500000000002,0.16706735168787468,0.099724,0.08086285807129935,4.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-10,0.5915018000000002,3.4,0.2748179221522576,1.4816045409242156,0.7690915420156434,0.023459593750000004,7.805555555555555,3.9348312715882843,2.2775846,1.323474370294581,0.014451266666666664,0.12021342132501954,0.10326099999999999,0.08315226360380704,-28.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-11,0.5335968,2.8,0.2626647548301408,1.33500106673234,0.7304771043639903,0.022030593749999994,5.814814666666667,3.221039998569889,1.0433333333333334,0.7625743990956466,0.0125,0.11180339887498948,0.1,0.08104269845538428,-4.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-12,0.848033,3.0,0.31384396854568003,1.3862943611198906,0.9208870723384057,0.022445625,8.934581222222223,4.303834141924175,2.9780434666666666,1.5675275160628808,0.02247675,0.14992247996881589,0.117029,0.09175687104285386,-4.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-13,0.12411080000000001,2.4,0.1014361719481199,1.2237754316221157,0.3522936275324889,0.030153187500000008,12.972222222222221,5.475887164001935,5.4383333333333335,2.212399735413533,0.008113312499999999,0.0900739279703067,0.1,0.08104269845538428,-25.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-14,0.19565225,0.5,0.1441132621874454,0.4054651081081644,0.4423259544724908,0.03143465517241379,8.564814666666665,4.18540691197165,3.274444466666667,1.6602668707151436,0.008113312499999999,0.0900739279703067,0.1,0.08104269845538428,-36.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-15,0.04347825,0.25,0.04037366390758875,0.22314355131420976,0.2085143879927714,0.030114821428571425,7.912037,3.970607004317065,2.9733333333333336,1.5660086652378429,0.008113312499999999,0.0900739279703067,0.098913,0.08033323708804656,-36.0,0.0,0.0,0.0,0.0
Santa Barbara,2020-03-16,0.38043475,1.0,0.2213428988483364,0.6931471805599453,0.616793928309934,0.028663142857142856,4.504629666666666,2.692389441070153,1.4061110666666665,0.951197363858904,0.008113312499999999,0.0900739279703067,0.1,0.08104269845538428,-44.0,0.0,2.0,2.0,0.0
Santa Barbara,2020-03-17,0.52173925,1.25,0.25997377356006124,0.8109302162163288,0.7223152012798845,0.028071464285714283,2.9212962222222223,1.9604526116201528,0.5672222666666666,0.4679733907620236,0.014451266666666664,0.12021342132501954,0.1,0.08104269845538428,-2.0,0.0,4.0,2.0,0.0
Santa Barbara,2020-03-18,0.9090907499999998,2.75,0.32056835479038537,1.3217558399823195,0.953462505817612,0.02932742857142858,5.695652222222222,3.1751916765361345,0.037898533333333324,0.037322838680769264,0.036765937500000005,0.19174445885083616,0.07149625,0.061344350992557084,-1.0,0.0,4.0,0.0,0.0
Santa Barbara,2020-03-19,0.74076075,2.25,0.29995110952063936,1.1786549963416462,0.860674590074553,0.030004535714285713,6.432971222222221,3.452695194936985,1.6384299333333332,1.06005142346799,0.02247675,0.14992247996881589,0.06404825,0.05579927344549341,-14.0,0.0,13.0,9.0,0.0
Santa Barbara,2020-03-20,0.7015812499999999,3.25,0.2940921228655902,1.4469189829363254,0.837604471095994,0.026945571428571423,4.46296288888889,2.6745964056328493,1.675,1.0764636687937421,0.008113312499999999,0.0900739279703067,0.07033524999999999,0.06049138077011878,-37.0,0.0,15.0,2.0,0.0
Santa Barbara,2020-03-21,0.37005950000000004,2.0,0.2179413071595032,1.0986122886681098,0.6083251597624415,0.028436285714285713,2.643518666666667,1.8176006426375544,1.0,0.7382438071988814,0.008113312499999999,0.0900739279703067,0.05643125,0.04994478841396156,-26.0,0.0,15.0,0.0,0.0
Santa Barbara,2020-03-22,0.21739125000000004,1.25,0.155384173905476,0.8109302162163288,0.46625234583860276,0.029457535714285714,3.6157407777777775,2.2968550256101388,0.9419565333333334,0.704967305704653,0.008113312499999999,0.0900739279703067,0.0660325,0.057293617568578606,-50.0,0.0,21.0,6.0,0.0
Santa Barbara,2020-03-23,0.3369565,1.25,0.20646175491654534,0.8109302162163288,0.5804795431365346,0.02906335714285715,5.504629666666667,3.100835095027742,0.7768599333333334,0.6056410844866428,0.008113312499999999,0.0900739279703067,0.055484,0.04920338297639376,-25.0,0.0,29.0,8.0,0.0
Santa Barbara,2020-03-24,0.4891305,1.75,0.25218173712394626,1.0116009116784799,0.6993786528054742,0.028862178571428566,6.435185111111111,3.4535071691934576,1.2744444666666666,0.885618806648622,0.008113312499999999,0.0900739279703067,0.060779000000000014,0.05330966510269739,-22.0,0.0,29.0,0.0,0.0
Santa Barbara,2020-03-25,0.59832025,2.0,0.27614872358130704,1.0986122886681098,0.7735116353358882,0.03267646875000001,4.772544333333333,2.8052239628692988,1.2060144666666666,0.8502978964928701,0.008113312499999999,0.0900739279703067,0.07341475,0.06274476508722295,-18.0,0.0,38.0,9.0,0.0
Santa Barbara,2020-03-26,0.902174,3.5,0.31984430421194754,1.5040773967762742,0.9498284055554456,0.0315343125,4.795893777777778,2.814932513661132,0.6694444666666667,0.5368730805221723,0.008113312499999999,0.0900739279703067,0.074551,0.06356887719251132,-23.0,0.0,41.0,3.0,0.0
Santa Barbara,2020-03-27,0.7193674999999999,2.75,0.2968098584863961,1.3217558399823195,0.8481553513360627,0.033280000000000004,10.356481555555556,4.7398758313653095,3.3094444666666667,1.6708665685052506,0.02247675,0.14992247996881589,0.09058,0.07478804893260065,-24.0,0.0,50.0,9.0,0.0
Santa Barbara,2020-03-28,0.9930829999999998,3.25,0.32867422007831015,1.4469189829363254,0.9965354986150768,0.032122156250000006,15.925925777777776,6.228226000245201,6.640000000000001,2.4553995784123375,0.02247675,0.14992247996881589,0.11073375,0.08788204645512084,-34.0,0.0,73.0,23.0,0.0
Santa Barbara,2020-03-29,0.52223325,2.5,0.2600873503075808,1.252762968495368,0.7226570763508788,0.03238693750000001,10.648148111111112,4.82587667955146,5.244999933333333,2.1698863983921504,0.008113312499999999,0.0900739279703067,0.10837875,0.08640694812752721,-30.0,0.0,99.0,26.0,0.0
Santa Barbara,2020-03-30,0.59347825,2.75,0.27520573103171453,1.3217558399823195,0.7703753955053342,0.026029500000000004,8.782407222222222,4.255368005872148,2.6105555333333332,1.444328074965702,0.02247675,0.14992247996881589,0.07880424999999999,0.06661917543453129,-13.0,0.0,105.0,6.0,0.0
Santa Barbara,2020-03-31,1.3498964999999998,4.25,0.35274604587963,1.6582280766035324,1.1618504637000409,0.02698809375,13.393518666666667,5.58775821087274,3.709999999999999,1.7874060631797866,0.05306675,0.23036221478358815,0.07441125000000001,0.06346772920052084,-9.0,0.0,136.0,31.0,0.0
Santa Barbara,2020-04-01,0.31357066666666666,2.0,0.19773236935578362,1.0986122886681098,0.5599738089113335,0.029210374999999997,19.3565216,7.023640418367744,6.838888866666667,2.4925433742678513,0.0,0.0,0.17346180000000003,0.12248780837979908,-14.0,1.0,153.0,17.0,1.0
Santa Barbara,2020-04-02,0.0,0.0,0.0,0.0,0.0,0.032598625,20.410507199999998,7.254297855591206,5.907681133333333,2.311411031608723,0.0,0.0,0.24505525,0.15304457811721875,-19.0,2.0,171.0,18.0,1.0
Santa Barbara,2020-04-03,0.179183,1.0,0.1350847449389236,0.6931471805599453,0.42330012993147076,0.0324290625,20.345289800000003,7.240192595395403,5.277222266666666,2.1770462421453747,0.0,0.0,0.24065375,0.1513898942894652,-24.0,2.0,214.0,43.0,0.0
