county,Date,mean_NO2_ppb,aqi,boxcox_mean_NO2_ppb,boxcox_aqi,mean_Ozone_ppm,mean_PM10_µg_m3_25C,boxcox_mean_PM10_µg_m3_25C,mean_PM2_5_µg_m3_LC,boxcox_mean_PM2_5_µg_m3_LC,parks_percent_change_from_baseline,Death,Infected,I_diff,D_diff
Sacramento,2020-05-26,6.74239125,14.5,2.0467105869157534,3.9367539329435237,0.037034875,20.369565,7.2454453651514275,6.0166666,1.7702448215001503,6.0,56.0,1310.0,8.0,0.0
Sacramento,2020-05-27,5.239361000000001,10.25,1.8308777732915507,3.325683002969413,0.0319878125,19.0916666,6.964745752111435,5.403333399999999,1.694622279375953,6.0,56.0,1319.0,9.0,0.0
Sacramento,2020-05-28,4.68169,10.0,1.7372487236895047,3.284641147351488,0.0341754375,15.145833500000002,6.036375675638864,3.2016666000000003,1.337208910269422,11.0,56.0,1349.0,30.0,0.0
Sacramento,2020-05-29,2.20135875,5.0,1.16357532905963,2.260338320293149,0.028596099999999996,19.333333500000002,7.018499542606852,3.2183334,1.3406377135851237,12.0,56.0,1373.0,24.0,0.0
Sacramento,2020-05-30,1.5612320000000002,4.0,0.9404883927278294,1.9813951248848818,0.02801205,10.3125,4.726812023536855,2.5,1.1774689484753253,6.0,56.0,1400.0,27.0,0.0
Sacramento,2020-05-31,1.7414525,3.0,1.0084878894306315,1.6568542494923801,0.0306663,8.3333335,4.11010098116226,3.71,1.4355809406917075,39.0,56.0,1400.0,0.0,0.0
Sacramento,2020-06-01,3.091304,7.0,1.40886374564624,2.727171322029716,0.03175125,,,,,15.0,58.0,1429.0,29.0,2.0
Sacramento,2020-06-02,5.778261,17.0,1.9137205793776855,4.239068575628471,0.030445,22.0,7.591663046625438,,,14.0,58.0,1439.0,10.0,0.0
Sacramento,2020-06-03,6.908696000000001,20.0,2.0679629135751347,4.56278057171229,0.03943875,,,,,7.0,58.0,1463.0,24.0,0.0
Sacramento,2020-06-04,5.8826089999999995,15.0,1.9289977951776516,4.0,0.03901450000000001,,,,,12.0,58.0,1490.0,27.0,0.0
Sacramento,2020-06-05,2.108696,3.0,1.134203345658918,1.6568542494923801,0.031130500000000002,,,,,10.0,59.0,1519.0,29.0,1.0
Sacramento,2020-06-06,1.634783,2.0,0.9688008256609596,1.2642960518099697,0.029367749999999998,,,,,26.0,59.0,1537.0,18.0,0.0
Sacramento,2020-06-07,1.6043479999999999,4.0,0.957182355970215,1.9813951248848818,0.02821875,,,,,48.0,59.0,1569.0,32.0,0.0
Sacramento,2020-06-08,3.8045449999999996,16.0,1.569562344910492,4.122172739475722,0.025102,14.333333333333334,5.831560082980488,,,24.0,61.0,1588.0,19.0,2.0
Sacramento,2020-06-09,6.286957,15.0,1.986086037751289,4.0,0.0241655,,,,,25.0,61.0,1624.0,36.0,0.0
Sacramento,2020-06-10,4.834783,7.0,1.7638370756725128,2.727171322029716,0.026418,,,,,21.0,62.0,1642.0,18.0,1.0
Sacramento,2020-06-11,3.104348,5.0,1.4120468995951858,2.260338320293149,0.0229785,,,,,24.0,63.0,1670.0,28.0,1.0
Sacramento,2020-06-12,2.608696,5.0,1.2833464882529857,2.260338320293149,0.026077749999999997,,,,,8.0,63.0,1704.0,34.0,0.0
Sacramento,2020-06-13,1.426087,2.0,0.8862796713792623,1.2642960518099697,0.02525325,,,,,22.0,63.0,1716.0,12.0,0.0
Sacramento,2020-06-14,2.182609,5.0,1.1577013006665269,2.260338320293149,0.022927,9.666666666666666,4.531972647421808,,,48.0,63.0,1753.0,37.0,0.0
Sacramento,2020-06-15,2.986957,7.0,1.3830282832896417,2.727171322029716,0.02112525,,,,,22.0,63.0,1794.0,41.0,0.0
Sacramento,2020-06-16,3.921739,10.0,1.593661923338166,3.284641147351488,0.027108000000000004,,,,,39.0,63.0,1825.0,31.0,0.0
Sacramento,2020-06-17,3.769565,12.0,1.5622551057731824,3.595315688463767,0.02424925,,,,,30.0,63.0,1892.0,67.0,0.0
Sacramento,2020-06-18,6.926087,16.0,2.070159471240931,4.122172739475722,0.032384,,,,,30.0,63.0,1940.0,48.0,0.0
Sacramento,2020-06-19,4.047826000000001,8.0,1.6189576555481673,2.9282032302755097,0.032446,,,,,15.0,63.0,1976.0,36.0,0.0
Sacramento,2020-06-20,2.378261,3.0,1.21736108005449,1.6568542494923801,0.0235455,14.0,5.745966692414834,,,21.0,63.0,2069.0,93.0,0.0
Sacramento,2020-06-21,2.847826,4.0,1.3475083134858639,1.9813951248848818,0.02092275,,,,,30.0,63.0,2160.0,91.0,0.0
Sacramento,2020-06-22,3.5304349999999998,4.0,1.5108179613747605,1.9813951248848818,0.02989175,,,,,14.0,66.0,2243.0,83.0,3.0
Sacramento,2020-06-23,2.995652,4.0,1.3852067699069195,1.9813951248848818,0.02962275,,,,,22.0,66.0,2374.0,131.0,0.0
Sacramento,2020-06-24,3.182609,4.0,1.430935214507581,1.9813951248848818,0.028984,,,,,22.0,66.0,2440.0,66.0,0.0
Sacramento,2020-06-25,3.8043480000000005,5.0,1.5695213412277524,2.260338320293149,0.02841825,,,,,20.0,66.0,2512.0,72.0,0.0
Sacramento,2020-06-26,4.069565,8.0,1.6232550151055947,2.9282032302755097,0.0312555,26.75,8.535653752852738,,,7.0,66.0,2666.0,154.0,0.0
Sacramento,2020-06-27,2.308696,3.0,1.1965541540633207,1.6568542494923801,0.025110999999999998,,,,,19.0,66.0,2666.0,0.0,0.0
Sacramento,2020-06-28,2.3434779999999997,4.0,1.2070115825590384,1.9813951248848818,0.026595,,,,,47.0,66.0,2776.0,110.0,0.0
Sacramento,2020-06-29,3.204348,10.0,1.4361192278951445,3.284641147351488,0.024911999999999997,,,,,26.0,68.0,3004.0,228.0,2.0
Sacramento,2020-06-30,4.26087,9.0,1.660296412312216,3.113117640155692,0.0326195,,,,,28.0,68.0,3223.0,219.0,0.0
Sacramento,2020-02-07,,,,,0.02341925,,,,,,0.0,0.0,0.0,0.0
Sacramento,2020-02-19,,,,,0.02161105,,,13.055555555555555,2.322581791211191,23.0,0.0,0.0,0.0,0.0
Sacramento,2020-02-27,,,,,0.0217767,35.208333333333336,10.03467213235713,14.82352941176471,2.413007335991593,29.0,0.0,2.0,1.0,0.0
Sacramento,2020-03-04,,,,,0.02929835,32.886956600000005,9.642500865363937,11.68452380952381,2.2433787944151726,32.0,0.0,2.0,0.0,0.0
,2020-07-01,,,,,,,,,,25.0,68.0,3397.0,174.0,0.0
,2020-07-02,,,,,,,,,,32.0,69.0,3559.0,162.0,1.0
,2020-07-03,,,,,,,,,,30.0,69.0,3559.0,0.0,0.0
,2020-07-04,,,,,,,,,,10.0,69.0,4004.0,445.0,0.0
,2020-07-05,,,,,,,,,,19.0,69.0,4236.0,232.0,0.0
,2020-07-06,,,,,,,,,,24.0,69.0,4236.0,0.0,0.0
,2020-07-07,,,,,,,,,,33.0,76.0,4566.0,330.0,7.0
,2020-07-08,,,,,,,,,,27.0,78.0,4776.0,210.0,2.0
,2020-07-09,,,,,,,,,,25.0,78.0,4932.0,156.0,0.0
,2020-07-10,,,,,,,,,,7.0,79.0,5152.0,220.0,1.0
,2020-07-11,,,,,,,,,,6.0,81.0,5339.0,187.0,2.0
,2020-07-12,,,,,,,,,,22.0,83.0,5489.0,150.0,2.0
,2020-07-13,,,,,,,,,,19.0,83.0,5714.0,225.0,0.0
,2020-07-14,,,,,,,,,,30.0,91.0,5938.0,224.0,8.0
,2020-07-15,,,,,,,,,,28.0,92.0,6174.0,236.0,1.0
,2020-07-16,,,,,,,,,,34.0,94.0,6395.0,221.0,2.0
,2020-07-17,,,,,,,,,,18.0,95.0,6511.0,116.0,1.0
,2020-07-18,,,,,,,,,,15.0,96.0,6693.0,182.0,1.0
,2020-07-19,,,,,,,,,,38.0,96.0,6935.0,242.0,0.0
,2020-07-20,,,,,,,,,,29.0,96.0,7326.0,391.0,0.0
,2020-07-21,,,,,,,,,,37.0,96.0,7686.0,360.0,0.0
,2020-07-22,,,,,,,,,,34.0,96.0,7971.0,285.0,0.0
,2020-07-23,,,,,,,,,,34.0,98.0,8247.0,276.0,2.0
,2020-07-24,,,,,,,,,,19.0,103.0,8554.0,307.0,5.0
,2020-07-25,,,,,,,,,,23.0,103.0,8554.0,0.0,0.0
,2020-07-26,,,,,,,,,,41.0,108.0,8903.0,349.0,5.0
,2020-07-27,,,,,,,,,,24.0,114.0,9018.0,115.0,6.0
,2020-07-28,,,,,,,,,,26.0,121.0,9418.0,400.0,7.0
,2020-07-29,,,,,,,,,,30.0,126.0,9514.0,96.0,5.0
,2020-07-30,,,,,,,,,,31.0,127.0,9664.0,150.0,1.0
,2020-07-31,,,,,,,,,,21.0,133.0,9820.0,156.0,6.0
,2020-08-01,,,,,,,,,,21.0,133.0,9820.0,0.0,0.0
,2020-08-02,,,,,,,,,,39.0,142.0,10067.0,247.0,9.0
,2020-08-03,,,,,,,,,,25.0,145.0,10122.0,55.0,3.0
,2020-08-04,,,,,,,,,,33.0,148.0,10174.0,52.0,3.0
,2020-08-05,,,,,,,,,,41.0,148.0,10174.0,0.0,0.0
,2020-08-06,,,,,,,,,,38.0,155.0,10544.0,370.0,7.0
,2020-08-07,,,,,,,,,,22.0,155.0,10544.0,0.0,0.0
,2020-08-08,,,,,,,,,,24.0,161.0,10795.0,251.0,6.0
,2020-08-09,,,,,,,,,,34.0,161.0,10795.0,0.0,0.0
,2020-08-10,,,,,,,,,,22.0,177.0,12040.0,1245.0,16.0
,2020-08-11,,,,,,,,,,38.0,179.0,12274.0,234.0,2.0
,2020-08-12,,,,,,,,,,28.0,179.0,12274.0,0.0,0.0
,2020-08-13,,,,,,,,,,21.0,194.0,13216.0,942.0,15.0
,2020-08-14,,,,,,,,,,0.0,199.0,13615.0,399.0,5.0
,2020-08-15,,,,,,,,,,-5.0,199.0,13615.0,0.0,0.0
,2020-08-16,,,,,,,,,,4.0,199.0,13615.0,0.0,0.0
,2020-08-17,,,,,,,,,,-5.0,218.0,14326.0,711.0,19.0
,2020-08-18,,,,,,,,,,,219.0,14602.0,276.0,1.0
,2020-08-19,,,,,,,,,,,230.0,14760.0,158.0,11.0
,2020-08-20,,,,,,,,,,,230.0,14764.0,4.0,0.0
,2020-08-21,,,,,,,,,,,234.0,15246.0,482.0,4.0
,2020-08-22,,,,,,,,,,,234.0,15247.0,1.0,0.0
,2020-08-23,,,,,,,,,,,234.0,15516.0,269.0,0.0
,2020-08-24,,,,,,,,,,,246.0,16331.0,815.0,12.0
,2020-08-25,,,,,,,,,,,252.0,16623.0,292.0,6.0
